tweet_id,sentiment,content
1964246425.0,worry,My logic to getting a short prom dress? Last year it was so freaking hot I was dying... Look at the weather...  hahah just my luck
1964246804.0,neutral,"You know for a short week, it certainly dragged"
1964246823.0,fun,So aparently my Out of Sight album sampler cd only has the video on it
1964247108.0,worry,Had a totally chilled out day relaxing in the garden in the lovely weather. Shame I have to go to work tomorrow
1964247206.0,hate,"Ugh, okay I'm going to go shower now  and then shopping with mommy, let's hope I don't pass the fuck out."
1964247362.0,worry,@Mwissa Really? Can you send it to me too? I don't get the internal emails.
1964247440.0,neutral,@smashingpumpkin http://twitpic.com/67h72 -
1964247469.0,worry,Traffic is horrific on 695..I jus wanna gt my dog
1964247632.0,sadness,"@sheila_libere ...Moving all done, no internet until Monday   at an cafe, like the new place, and work is fine. everything else, so so."
1964247634.0,worry,@pixonu its ok mate I stayed in as well  losers aren't we
1964247674.0,neutral,http://twitpic.com/67hac - My besties. If only @ddlovato was there.
1964247733.0,worry,@mfhorne why go winchester when my sister doesnt go there any more!   bad times.. x
1964248129.0,worry,Club day at school &amp; I can't go b/c I hurt myself during school by trippin over some1's backpack.
1964248359.0,sadness,@MISSCOKASPLASH yay but you missed naptime
1964248588.0,love,@BrandFancier oh ok  well im sendin lots of love xxx
1964248656.0,happiness,@stonezoneshow http://twitpic.com/67gwh - bwahahahahahahaha nice!  I want a doggy
1964248773.0,neutral,I am so full.. And I haven't even eaten my meal yet
1964248924.0,worry,@PinkyNKOTB  lol - thats 51p less ive got towards the cruise!!
1964249058.0,hate,@thecultureofme don't feel too bad i just had a burrito from there and it kinda sucked.
1964249111.0,neutral,@tameshad I'll be sure to call you soon! btw Masita leaves tomorrow
1964249201.0,worry,@sarahstanley I shudder at the thought of what she was thinking she'd do with it if she'd managed to reclaim it...
1964249303.0,empty,@smashingpumpkin http://twitpic.com/67h72 -
1964250109.0,worry,"@cartermason bummer, bro, sorry to hear that"
1964250118.0,empty,"'Whats your stand on gay marriage?' - me. 'what the fuck natalie, stop asking me these gay ass questions! Go get a job!' - dad."
1964250173.0,sadness,@oyfreakinvey u witch! im upstate in a fucking hick dry county. so no alcohol or ethnic food.  im crying.
1964250259.0,neutral,@damohopo but thats 7 weeks away  Im sure we got by only tweeting at night before?
1964250656.0,fun,"PKU meeting in London, ON all day today.  One of my favorite PKUers Jessie not there.   He has PKU and Leukemia and was in the hospital."
1964251015.0,neutral,@monsterchew thanks! Will check next time I'm in Target. It's over an hour away
1964251100.0,neutral,in San Jose.   having good time w/ bros.  Also helped dad edit next  Holy Land brochure. wish I could go!
1964251497.0,worry,Just tried to sign up for @Foursquare but apparently Knoxville is not a big enough city  Will Knox ever be on the list?
1964251818.0,love,cant wait to get home. i hate my job
1964251850.0,neutral,@Kevinchinart But I really want a Sporebat pet.
1964251928.0,worry,@LaurenConrad when I tried to go to her's I got this message &quot;That page doesn't exist! &quot;
1964252031.0,surprise,Almost time to say Good Bye to my twimulations. I'll miss my tweeps
1964252246.0,worry,@love_primaDONNA lucky.. where do you live? im in vegas and it never rains here...
1964252379.0,neutral,The @Jonasbrothers 3d movie was amazing but a little to short  i wanted more!!
1964252403.0,sadness,"@nicole531 http://twitpic.com/5rylt - ur so lucky! there, the stage its so close of theem! here not  i think we're dangerous (?"
1964252452.0,worry,i hate going to work.
1964252524.0,worry,Being attacked with cola..... all sticky
1964252588.0,hate,I was waitin' so many new and good songs about the end but I didnt like it so much
1964286875.0,worry,Sorry everybody! Apparently Twitter isn't sending me my updates.
1964287070.0,surprise,"First fail, cant tweet from phone. Oh how I love my work phone"
1964287396.0,sadness,I am sitting at work watching the clock.  It isn't moving fast enough.
1964287442.0,hate,@TheSims2 aww BBQ? that's not fair  all i had was chocolate
1964287684.0,worry,@PerezHilton  that's sad. Trauma... Future serial killer...
1964288322.0,neutral,"@Nettofabulous red top tabloids, build em up, knock em down"
1964288383.0,neutral,thanks do the invite though
1964288508.0,sadness,sorry to tweet about BGT but poor wonderful crazy weird Greg  so not fair. the silly little girl is never going to cope. urgh. NOT FAIR.
1964288692.0,neutral,Poor @extralife.  The flowers are fornicating with HIS nose now.    @missiondeep
1964288710.0,worry,"Ugh I have a hedache; I may be cheap, but fucking shit I still have class with how I roll"
1964288779.0,enthusiasm,I wanna talk to Mitchel Mussoooooo
1964288879.0,neutral,@roxxy89 nah is next week honey ma fault for confusin u
1964288918.0,worry,my eyes hurts..
1964289254.0,relief,@MrsSeear me too! Yay he got in. And the other kid who cries a lot
1964289336.0,worry,@soapylove I saw that - unfortunately it happens to be on the same day as my high school reunion   I will have to catch you next time.
1964289885.0,worry,@Shar_Music I was not hugged
1964289931.0,worry,"two hours till our offer on the house expires  no word yet! Come on people, sell us your house!!!!!!!!!!! #Parker #Colorado"
1964289934.0,worry,@mileycyrus I miss you...  come over and say bye before I leave!!
1964290218.0,relief,Bouta donate blood! Ahhhhh!
1964290378.0,worry,My wedding next Thursday and I'm ill
1964290614.0,fun,Awww I wanted to see some more of Greg
1964290975.0,sadness,this day has beasted me.
1964291086.0,happiness,@aaronstewart try 5 5-drawer horizontal cabinets full of non-digital fun. The SEC &amp; FINRA make my job so joyful. Can't hire temps either
1964291141.0,worry,does want a lot of things right now  and i cant have them-yet.
1964291769.0,sadness,&lt;-----bored to death
1964291928.0,sadness,Oh no! I just read they are going to do a remake of Girls Just Wanna Have Fun   Stop it hollywood-just stop!
1964291961.0,neutral,"@KevFP yeah i think it just depends on what you're doing with it, but at least im getting it for free  ill miss my sk though"
1964292186.0,fun,wants a new phone. ugh my b-day in 3 weeks ya'll
1964292192.0,neutral,@amberlily
1964292509.0,neutral,@BpTheProducer without me
1964292678.0,neutral,@Jonasbrothers you guys didn't say hi or answer my questions yesterday  but nice songs.
1964292937.0,sadness,@laurenbernal MAKE ME ONE! I'm still craving shrimp
1964293053.0,worry,"@Jennifalconer I don't know if I can bear to watch Hollie tommorrow night,it's a bit hard to take seeing the state she gets herself into"
1964293213.0,happiness,@dressjunkie oh no!! don't be horrible  lol no but she was a better singer even if she didn't cry... don't u think? she made me cry haha!
1964293584.0,happiness,@kadi707 RUDE! going cabin drinking without lizlove!  but im am proud momma that you finally learned how to properly TWIT
1964293828.0,worry,"being re-admitted, at this stage for a three-night minimum with a hopeful tuesday discharge"
1964293880.0,neutral,Ummmmm now im all alone at mcalisters
1964294302.0,sadness,Craving munchkins so bad.
1964294379.0,relief,"@shesbatty what is I/O psy? I'm taking psy101 starting this Monday, not looking forward to going back to school but"
1964294880.0,neutral,@nayia37 Everything is lousy
1964295579.0,worry,"Nvm, not working period"
1964295890.0,surprise,just got home from the last day of school.  graduation tomorrow.
1964296304.0,neutral,@QuindaS  your right.... How was your trip
1964296842.0,surprise,"@isthemasterplan He is a singer of the Oasis, right?? I mean.. never think he hates me"
1964296880.0,happiness,"@WeTheTRAVIS i hope that happens tomorrow, then ill be there ;) (Providing my dad gets better to take me  )"
1964296900.0,sadness,"@briarlaboheme oh dear.  that is terrible. however, moleskine notebooks rule. a lot."
1964296912.0,relief,@hippiekat I AM WONDERFULLLL. i went to the ppooool. i forgot my floatiez though
1964298352.0,worry,"@laurawrholmez  I know! they were running out though, Soph had to get a massive one..."
1964298986.0,sadness,Time i get into The Game they cancel it there will not be a 4th season  i like that show!
1964299061.0,worry,wondering if anyone has seen my cell phone i cant find it anywhere
1964299113.0,worry,Stubbed my little toe this morning on my file cabinet ... and it's turning black
1964299328.0,neutral,Laina has her recital tonight. Not going but going to the second one tomorrow. Home all alone
1964299372.0,fun,i am SOOO mad...yesterday and today...SUCKED!!!so much!
1964299408.0,sadness,my girl friend also dropped me
1964299444.0,neutral,Arg Exile still has that problem with Alt-Tabbing
1964299616.0,worry,"@DanfromAston I have heard that about a lot of programs like that, we go to a large chain of learning centers, sorry for you!"
1964299854.0,neutral,@soozafritz I'm bored too  I have got NOTHING to do.
1964299998.0,worry,@theloudninja Not by choice.  I have to use it for that one project that never ends!
1964300137.0,sadness,Watching QI on Dave - still quite bored! Not even Adam Davis can cheer me up.  And he's quite funny.
1964300332.0,relief,@mfharrison I still have another hour.
1964300584.0,happiness,@yelyahwilliams  but i love your haaaaair!
1964301471.0,neutral,please?
1964302112.0,worry,I am trying to upload my background from twitbacks. its not working
1964302609.0,worry,"@KelleyLCarter: Yeah, I fell asleep  I'm sorry. No way in the world I was waking up @ 7am lol. I had to work @ 9am."
1964302698.0,worry,@msfeather24 You're the one getting married on me
1964303061.0,relief,is cold and wished to go back to bed
1964303317.0,worry,Why does my boss have to come in today.....
1964303418.0,surprise,LOL Was it nice today? because I totally just woke up and wasted my day  Working on a few things for this youtube project I'm in! w00t!
1964318505.0,neutral,@JayLenoTonight Good luck tonight on the big finale show!
1964318652.0,worry,"@thatlass as much as i love to be hopeful, i reckon the chances are minimal =P i'm never gonna get my cake and stuff"
1964318790.0,worry,my pic didn't work
1964318867.0,neutral,My brother is planning on moving to vietnam and staying there forever..
1964318965.0,hate,school and the guy i like was talking to the girl i cant stand at all!!  ppl are just sooo...ughhhh!!
1964319278.0,neutral,is missing Tampa
1964319303.0,sadness,My hips are too wide to rock those mario Kart shorts  why couldn i have the bone structure of a 12 year old boy?
1964319347.0,neutral,@Crossbow1 YOU'RE TELLING ME.
1964319554.0,neutral,"On my way to work, cant be bothered"
1964319745.0,worry,@BitchNotAPerson I can understand the fear. I feel that way about many things. You really need motivation to overcome it. Mine was guilt
1964319992.0,neutral,Left windows down a bit. Seats got pretty yet
1964320423.0,empty,Got let go today
1964320501.0,neutral,@Tiffers62 thanks... 6 lbs in 3 weeks
1964320538.0,sadness,@blkademic I'm sorry to hear that! sometimes family sucks
1964320552.0,sadness,Sick at home and so bored  I want to get better already so I can enjoy being a college grad!
1964320941.0,worry,Hey every1! Do yesterday was my prom and it was the best. I wanna go back in time :] Ima miss every  new picks up soon myspace.com/risound
1964321395.0,neutral,@jgullam  awesome! All deserved I'm sure. Miss the Crabs games
1964321739.0,sadness,"weekend, bought Lost Odyssey, YAY  ------- however, my 360 RROD'ed on me  it's the second time"
1964322038.0,worry,GREG NOOOOO DON@T LEAVE ME  U SHUD HAVE GONE THROOOOOOOOOOOOOO!!!!!! im gonna find u restaurant don't worry lol  cry cry cry
1964322125.0,worry,@beherenw lol must contribute to the destruction of language...awww
1964322313.0,love,"@JonasBrothers MY FAV. SONG IS UH...honestly, its rude for u to make us choose.  lol I love 'em all!"
1964322689.0,worry,"@RyanSeacrest that was such a tease!  I cant wait til Sunday!!  but then after that, nothing until November   oh well, i can wait!"
1964322980.0,sadness,no southland this wk
1964323985.0,neutral,@Scrapbooks We don't have either of those here.
1964324590.0,happiness,gotta go twitterers (?) my stupid sister wants to go on facebook  oging to montreal 2morrow so i wont be on for a while! bye!! XoXox &lt;33
1964324596.0,worry,@jr_smith1 wats i got luck for u guys to beat la!! lol i would like to see this best wishes to the denver nuggets but my cavs are done
1964324599.0,sadness,http://twitpic.com/67hvr - This picture is from last year freshman year how I miss thos days
1964324849.0,worry,Just had a horrible experience with a dentist.  Had a crown made that doesn't fit right and they won't fix it or give back the money.
1964325215.0,sadness,is not having a good day... I havent had a good week forreal!!
1964325219.0,hate,"damn, my photo is gone!"
1964325262.0,happiness,@RainbowEagle Yeah I replied!! I meant to take a photo of my drink but I was laaazy and didnt'  x
1964325317.0,enthusiasm,is off 2 bed. gon force the sandman 2 com do wot he do since it dont look like there's gon be any partyin 2nyt
1964325373.0,sadness,I had 2 hoes .. now I have none
1964325574.0,surprise,"@daisydelfina my location thing? Through ubertwitter...it has an option to include locations! Jon uses uber, but he has it off  lol"
1964326038.0,relief,http://twitpic.com/67hw5 - Session almost over
1964326060.0,worry,Ok the thunder is scaring me
1964326074.0,sadness,@Fall_in_love aww me too!!!  we miss you.
1964326224.0,surprise,"@JSNorwood oh, are we not doing that anymore?"
1964326367.0,worry,"Was late today, due to construction!!!      tGif..."
1964326438.0,worry,Placed a $2 bet on a sure thing and lost.  no more betting for me!
1964326612.0,neutral,"&quot;Your gonna miss this, Your gonna want this back, Your gonna wish these days hadn't gone by so fast&quot;  So true I already miss this year"
1964326790.0,surprise,we're getting another puppy  ... not cool... really
1964326807.0,sadness,we're getting another puppy  ... not cool... really
1964326973.0,neutral,@glasgirl @sallyslytherin amason seems to think hamburger a-go-gos don't get it till october! well now....
1964327024.0,sadness,woo hoo its friday!! ....wait.... i have to work at the cleaners tomorrow.
1964327210.0,neutral,Jus got done swimming! Soon ima need to stay outta the sun
1964327211.0,worry,@fishkutta omg kool. I'm not on the road
1964327356.0,worry,@KaseyTheGreat I submitted my resume the same day and saw no answer back. Oh well...
1964327430.0,neutral,Thanks for your definition of throwbie!  Editors reviewed your entry and have decided to not publish it.
1964327644.0,empty,I soooo need to catch up on all this NEW @anoopdoggdesai stuff!! Going to the airport to fly home from VEGAS
1964327646.0,worry,"@SEXONWHEELS  thats it, rub it in that ur seeing morrissey! il just go and cry in the corner  x"
1964327698.0,neutral,"@mercadoasaria I don't know you, but you made me lose"
1964327892.0,love,"I spent my whole dream cooking a delicious meal, but I woke up before I got to try it"
1964328021.0,sadness,@gergtreble I trailed the streets of Sheffield and couldn't find the pub!  And all the numbers I had were landlines. How goes it?
1964328066.0,sadness,I need to relocate to the west coast.. This weather here is killin me!!!
1964328633.0,enthusiasm,Heading to a wedding
1964329118.0,anger,sam and sean are teasing me saying they are gonna get wings without me
1964329436.0,neutral,its all over! no more high school
1964329569.0,neutral,@avinashkaushik how about a new article on finding your YouTube channel stats in your Google Analytics account? Can't find it
1964329877.0,worry,Nnnnoooooo!!!! Just learned we've got a frost warning for tonight!
1964330414.0,sadness,@mileycyrus why you never answer me...
1964330549.0,happiness,"What a day, 12 hours work  But I'd really like my job, it's fabulous :b"
1964330713.0,neutral,@allysonrobinson I am working my way through a bottle of Excedrin. Maybe we are twins.
1964331523.0,worry,Under sooooo much stress lately
1964331624.0,worry,Gees can this week get anymore horrible....now i cant go to spain
1964332243.0,surprise,"@JasonJMikeMgmt ur taking tease lessons from the guys! No fair   LOL, oh well, we'll wait as patiently as we can!"
1964332450.0,worry,@sand67 so sad...sorry to hear that.  She was a sweet dog.
1964332538.0,neutral,Fucking neighbors are slamming the door as a hobby. Good thing the middle class is dying and Ill rent forever!
1964332567.0,sadness,"me and chloe are drinking away our sorrows, Dreambears SO should've got through"
1964332859.0,neutral,I'm always the last one in the office....especially on Friday
1964332898.0,sadness,@epiphanygirl man i missed it!! Ive been waitn all day 4 u 2 giv the tix away &amp; then whn im rappn up @ wrk u gav my tix away! Im sad!
1964332940.0,neutral,@enslaved2564 me too
1964333082.0,sadness,is loving the half day! If only it wasn't raining.  Soccer Practice tonightt.
1964333091.0,hate,ugh trek of hollie steel  she annoys me &gt;
1964333615.0,neutral,@IfeBaby
1964333704.0,love,im pretty sure i miss watching &quot;Yo Gabba Gabba&quot; with my niece
1964364330.0,neutral,the dates of the hockey games were confused they're next week
1964364461.0,worry,My Sharpie is running DANGERously low on ink
1964364729.0,hate,Facebook decided I'm annoying or abusive because I add lots of friends. At least I have no distractions from coursework now...
1964364811.0,worry,"@problogger I know, the suns not even up and ive been up for an hr. Tossa decided to sleep ON my side and cold nose me."
1964365005.0,sadness,Having a light depression. Just payed an extra bill from last years taxes... Must find a country with a tax that is lower than 56%
1964365251.0,neutral,@mitchelmusso i guess you get loads of emails &amp; people asking you stuff al the time but i seriously wonder if you ever read my comments  x
1964365366.0,empty,at homee. bored plzz! someone txt me about doing something this weekend.
1964365527.0,neutral,I hve a fat kink in my neck  maybe someone handsome will massage it out later?  we'll see!
1964365551.0,fun,were playing at 7 @ club impact tomorrow! finally got shirts! woopity doo! i want a slurpeeee sooo bad right now
1964365572.0,happiness,Doesn't have to go to work tomorrow! Good times! Revision though
1964365667.0,anger,never does  anything good school and rabbit it my life cycle dunno how to tune a giutar so i am stuffed
1964365814.0,neutral,@Momofnation is it bad that I sort of want her to miss me?  I know I will be missing her.
1964365817.0,worry,@JDuckworth I'm so jealous! Wish I could join u. It's so cold in LA right now.
1964366064.0,worry,Poor little Holly will be up all night preparing her act for tomorrow
1964366087.0,sadness,My fingers hurt
1964366568.0,sadness,I miss my daddy so much.
1964366949.0,happiness,Excited bout going out 2nite but bummed cuz im da designated driver. So no drinking for Angie!
1964367126.0,love,"@dollymix184 Wow, I've officially lost all faith in Britain, looks like our wishes weren't met, sadly"
1964367335.0,sadness,just cried all the way through the final episode of ER... and the 'previously on ER' documentary about it!
1964368248.0,worry,@NikkiCrivello i've got really bad arthritus in my left hand. I cant use my thumb at all
1964368363.0,fun,@SHELLiZAY hmmm Essense awards would be fun... but also pricy
1964368543.0,worry,@ricanitaliana89 u really don't think so?  maybe ur right....lol. btw what phone u using? think u told me b4...i might have an app for u
1964368765.0,boredom,is tired. 04:30 alarm setting will do that  Off to bed as soon as my bloody iPhone Backup and Sync finishes.
1964368780.0,worry,"Hmm, had first pizza in ages and feel a bit sick now  That'll teach me!"
1964368843.0,worry,is sick and it doesn't seem like i'm getting better
1964369247.0,sadness,Im going bed i dnt feel well as always
1964369337.0,worry,"@misst7 yes, actually, I am. When I'm home, moms does the laundry &amp; I do the babysitting. She broke something that didn't need 2 b fixed"
1964369361.0,worry,@DonnieWahlberg Mr. Ddub how bout' announcing a new date for the NC shows? please don't leave us out. i got my refund 2day for 5*
1964369741.0,worry,"@ProudKiwi missed you by 10 min, haha. went to sleep at 15 past, but had a major anxiety attack around 630 again. ugh.  boo"
1964369771.0,sadness,@julezykins must be kidding. No boys (definately)(I hope anyway o_O) and no girls (probably) honest I must be proper ugly no-one likes me
1964370122.0,neutral,I am finally on a roll... now time to stop.   Is it weird when you love what you do?
1964370183.0,worry,OMG I'VE JUST SEEN WHAT HAPPENED TO HOLLIE! POOR ICKLE ONE
1964370205.0,sadness,really is missing her daughters in Haiti!  Wishing i could go back.
1964370273.0,worry,"man, i ain't been without V's presence in a minute...i feel like a lil kid with no momma"
1964370438.0,sadness,@batman_sounds bicycle? Sucks i cant ride with you
1964370447.0,neutral,whew. did some more vacuuming. what a good time! You should vacuum.
1964371071.0,happiness,"@jonasbrothers please nick, say happy birthday to me. my birthday was yesterday!"
1964371482.0,surprise,WOW. My teacher just called me a skunk cuz of my hair
1964371640.0,worry,"wishes zak wuld trust me enough to give me bac my necklace  i want it back, but he thinks i'll cut with it..... http://plurk.com/p/x2qkb"
1964371804.0,worry,http://twitpic.com/67i90 - My plans have been ruined
1964371975.0,neutral,@robotadam I was hoping I could just drop them into ~/.vim so both Vim and MacVim could share them
1964371985.0,love,@tassilovivaslap ich will auch zur Aftershowparty
1964372090.0,sadness,Just got to work. Only today and three days left.  my heart is breaking.
1964372342.0,sadness,"Fuck, we have some kind of bugs in our house. And we dont know why or what it is"
1964372398.0,enthusiasm,@Mileycyrus I can't Vote 4 u a the MTV movie awards. There is no vote button. Is it cause i live in sweden? I wanna vote 4 u 2  u rock xo
1964372429.0,sadness,@CaptainFlashman  Oh no - Poor you!!
1964372560.0,worry,great cant eve locate my phone! there goes 200 down the drain
1964372585.0,neutral,Gettin my cardio on right now. Walkin to the train station awww I so miss the gym
1964372703.0,worry,"I hate life at the mo, it sucks"
1964372737.0,sadness,@active_girl - Bummer...mail came but package didn't
1964373475.0,neutral,just got home and  i got to freakkin clen
1964373635.0,sadness,@lilyroseallen yes........there are many cool things americans cannot watch
1964373711.0,happiness,"Choir assembly was bad  it's fucking hot, yay!"
1964373749.0,neutral,So into sweating degens at the WSOP I'm using twitter
1964373897.0,sadness,I is so lonely
1964374033.0,worry,@chante4dannyxxx Nope probably revision  Hbu? x
1964374187.0,neutral,#BGT should little Holly perform in tomorrow night's final? Poor little mite looked terrified. So brave and fantastic voice but scared
1964374228.0,worry,"Husband Went off to bed, now off to missing him again until he is off again Tuesday"
1964374843.0,neutral,@ladyinurdreamz dude!!! wtf!! I text you this morning so that you can take care of me! so uncool..... it's confirmed... you hate me
1964374933.0,surprise,@clubflys no decleration yet but crazy ass Koreans aren't playing nice anymore  what do u thinks next? I'm thinking war
1964375218.0,sadness,http://twitpic.com/67iab - Rounding bases - she was fast during relays. Not so fast during the game
1964375276.0,sadness,Guess I have to go back and scrape out the oven now. Blerg
1964375297.0,relief,"Dad asked my why I was sticking my tongue out while I was ironing, and I told him it was so I didn't burn my finger, as I burnt my finger"
1964375439.0,worry,@simonruggles I would much rather you didn't punch yourself in the face...it might hurt
1964375883.0,happiness,@peacefullvegan I LOVE PD! So fucking good! I wanted to try something new...I give it 2.5/5 stars. It's meh.
1964376018.0,neutral,Gotta get up early tomorrow...gotta be at work for 9
1964376406.0,neutral,oh godddd I coughed up a little bit of taco
1964376606.0,fun,"BGT was just amazing tonight, and threee amazing acts got sent home"
1964376656.0,worry,"@prd3000 Also, I am technologically challenged and have a cell phone that only makes phone calls.  Can't #tweetb4Ueat"
1964376810.0,fun,got my car back and excited/sad for the going away party I'm attending tonight. Dani is going back to Brazil...
1964376925.0,sadness,why on twitter does no one talk 2 me i know your all celebs and i'm nt but it's nice to be spoken to once in a while
1964377244.0,sadness,What happened to the warm?  I will commence pouting until it returns READYSETGO
1964377335.0,sadness,fridayyyyy!!.... but i'm working
1964377782.0,fun,"@skaterdays LOL, such a dork. Hmm, is that book pretty good? Maybe I should check it out. That's why 4gb sucks  8 isn't much better."
1964378068.0,love,@Rhea_C hahaha i agree. im s glad Aiden won tonights show and greg should have got the other place
1964378107.0,neutral,wishes it was this time last week
1964378170.0,sadness,@whitney_g my day just hasnt been the same without ur running conversation all day
1964378271.0,sadness,@LeesaB nooooooooooooooo! well the 4G will prob be out in June but that doesn't help u now
1964378506.0,worry,Computer is packed away. There goes my life. Right into a cardboard box.
1964378602.0,love,@yellowflowers87 aww I don't want u to suffer  it's just Midol isn't working for me. Grrrrr I hate that stuff. But I love you tho.
1964378652.0,neutral,gots a headache now
1964378785.0,sadness,I am very bummed that there are no babydoll or spaghetti-strap tank Three Wolf Moon t-shirts. Love the meme; hate wearing a fabric box.
1964378829.0,worry,@itstayloryall you didnt include Taylor in the &quot;Follow Friday&quot;
1964379205.0,worry,Phoneless for the next couple of hours. No one to blame but myself.
1964379415.0,hate,At home now. Feeling very tired. I want to take a nap but I can't.
1964379559.0,neutral,@britttnicole you don't like them?
1964379662.0,worry,@AndreaaaB ooops! the last link is the same as the first! sry my mistake
1964379708.0,worry,I need a job to keep me above waters...thought I had one but apparently its &quot;Casual&quot; so now on the search again
1964379910.0,neutral,@PerezHilton perez....... The YouTube video isn't working
1964380152.0,love,@RetroRewind Something 2 get your attention 2 get Sexify My Love played http://twitpic.com/67i82 What? It worked last time! No $ 2 bribe
1964380163.0,worry,My flip flop just broke...walking in downtown seattle
1964380264.0,neutral,@Jordanknight Hi Jordan i'm gonna all of u...I know ur busy and i know ur probably tired. but please reschedule NC. don't leave us out.
1964380469.0,neutral,@RussellMoyer ahaha i know. but now i can't do anything over the weekend
1964380731.0,worry,is a lil sad bc I wont be able toeat a hot dog and Big Kahuna cookie sandwich at the Ranger game tonight!
1964380732.0,love,GREG D: You should have cried too :L You could have got through!!   I still love you Greg. #BGT
1964380968.0,neutral,@djmo27 Don't count on it
1964381030.0,sadness,@itslisali Too bad I can't come!  Enjoy urself tho.
1964381230.0,neutral,I'm trying to tag myself on @Jonasbrothers picture on facebook but it already has 50 tags.  lol
1964381613.0,relief,"Finally, I got my teaching load confusion cleared. I will teach 3 third year sections but with a catch."
1964382013.0,worry,@jonasbrothers pleaseeeee .. it was the only thing I wanted for my birthdayyyy!  please say happy birthday to me!
1964382579.0,neutral,@RyaNakaTheR i havent been out west since 07...i think i picked a bad wknd b/c its overcast out here tho
1964382604.0,sadness,I'm boredddd. The day has gone quick  I don't like it!
1964382829.0,boredom,"even though it's only 7am on Saturday morning, it feels like the weekend is already over. btw I'm awake because I had a bad dream.."
1964383841.0,sadness,"Darn, I had one and it slipped right through my fingers"
1964383852.0,love,@looloojoju aww  im ok been stuck on a coach coming back from nans today and its been lovely sunshine too  xx
1964383995.0,sadness,"Finally the school day ended, Friday Friday Friday w00t! But it's raining outside."
1964384101.0,worry,i have a headache
1964384403.0,empty,"nothing much on tv, seen most of the good stuff...think i'll go to bed soon, but it's too hot to sleep"
1964384539.0,empty,ya could hit me up on aim or here cause i am mad bored nuttin 2 do
1964384586.0,worry,Heyya guys! does anyone know how to give formulas to create a sudoku? Please help
1964384992.0,sadness,I need to play inFamous... Where's a free Blockbuster rental coupon when you need one? I miss that Coke Reward
1964385036.0,sadness,justwatched the most depressing episode of Jon  Kate EVER!!!i actually almost cried.
1964385644.0,worry,soreeeee throattttttt
1964385754.0,sadness,Wish I had a laptop charger so I could tweet faster
1964385799.0,love,@Jonasbrothers i canï¿½t choose one  i love all the songs on LV&amp;TT;bt if u like... Read More: http://is.gd/JkVF
1964386010.0,sadness,is veryyy upset she cant go to hacienda tonight because the stupid nuggets game
1964386292.0,worry,im feeling like ish!  i just wanna go home and go mimis
1964386796.0,hate,ohhhh my feet ache
1964386880.0,worry,"Dad asked me why I was sticking my tongue out while I was ironing, and I told him it was so I didn't burn my finger, as I burnt my finger"
1964387125.0,sadness,"When you FEEL you can not LIVE without something is when IT is taken away.   Oh, to do it all over again with what I know now.    Movin ON"
1964387487.0,neutral,got a super cold!
1964387954.0,sadness,Comin back from the mall didnt get anything cause i have no money and stuff  but tuesday is pay day ilu ~Joshy~
1964388210.0,worry,@ceramicheart gonna go home and TRY to take a nap. I am emotionally exhausted   ... I will be in after.. &lt;3
1964388508.0,empty,@hannybfirst wEe ArR SoWbUr i PrOmIsS. tHe StYoOpId FlYiNg ThInG hAzZuNt KuM OwT aGaNe. iTt Iz hYdInG sUmWaRe aNd LaRfFiNg aTt Us.
1964388803.0,fun,Don't have the Will power to finish hour two of my work out
1964389072.0,neutral,"@man_wi_no_name nope!  the printer in the library didn't work, ill have to pass it in monday"
1964389076.0,worry,I have a stomach ache... Totally sucks
1964389154.0,hate,at economics i wanna go homeeeeeee  im tired and i hate the teacher.  and iï¿½m sick of half of my classmates and i wanna go home and sleep
1964389267.0,sadness,i am the only arabic girl who's online  every one is  a sleep ..
1964389406.0,worry,@donotrefreeze THAT'S A SHAME REALLY
1964389516.0,neutral,3 margs. Driving home in the rain now
1964389561.0,hate,@McFlyingGirl  i got too do course work   i hate it it is hard this one
1964390077.0,worry,"@Fortyisthenew20 i was stupid and didnt get it, now i cant find it.  i think i have to do ebay but that scares me"
1964390358.0,neutral,"@abacab1975 I'm not sure which part you're replying to, lol - but BB starts soon"
1964390434.0,love,Not babysitting tonight. I miss that kid.
1964391002.0,hate,LUCY IS HATING ON MY GWEG!
1964391017.0,neutral,@yelyahwilliams you didn't include @itstayloryall in the &quot;Follow Friday&quot;
1964391021.0,sadness,my new picture won't upload!!!
1964391059.0,worry,@donnyosmond Were getting old Donny. I got one starting high school next yr and one going into the 7th. Where have the years gone?!
1964391087.0,hate,@3minds nope- dnt have wireless ne more  HATERS!!!! Ugh... Save me a copy so I can watch it...
1964391111.0,worry,Here at work still feeling the pain for my friend wish I had a magic wand to erase all the madness
1964391168.0,worry,"Omg, my mom just called... Im too late... Hes gone"
1964391323.0,sadness,photography class over summer cancelled. going somewhere i dont want to and missing the spring game  and no email from eric swist
1964391478.0,worry,"@g4tv Batman: Arkham Asylum, but I don't own a system that will play it, sadness"
1964391553.0,sadness,Off home ill from work. This man flu is hell
1964391848.0,worry,@avstansfield omg i had a meltdown when he died/actually died in real life  av got the box sets!
1964391961.0,hate,"THIS TWITTER SHIT KAN EAT THE GUN NOW ....AN I DON'T EVEN BE GOIN IN SMFH, OVER REACTIN 4 NOTHIN, I NEED 2 STAY STRONG"
1964392453.0,neutral,"@thedinnerlady  I could never do that to one of my children, look what happened to Nina Zavaroni (sp) Brooke Shields and Drew Barrymore"
